foodId,location,establishmentId,stallId,genre,foodName,Ratings,Description,imageId
101,Prince George Park,1,6,Chinese,Crispy Pork Belly,3.48,"Crispy Pork Belly: A heavenly dish for pork lovers, Crispy Pork Belly is prepared by roasting or frying pork belly until the skin becomes crispy and crackling, while the meat remains juicy and flavorful.",
102,Prince George Park,1,6,Chinese,Stir-Fried Beef Hor Fun (Flat Rice Noodles),0.45,"Stir-Fried Beef Hor Fun (Flat Rice Noodles): A beloved Cantonese dish, Stir-Fried Beef Hor Fun features flat rice noodles stir-fried with tender beef slices, bean sprouts, and sometimes Chinese greens, all coated in a savory sauce that makes each bite a delight.",
103,Prince George Park,1,6,Chinese,Claypot Fish Head Curry,3.57,"Claypot Fish Head Curry: This Malaysian specialty features fish head cooked in a rich and aromatic curry sauce, along with vegetables and spices. The claypot cooking enhances the flavors, resulting in a satisfying and hearty meal.",
104,Prince George Park,1,7,Chinese,Mixed Rice (Pick Your Own Dishes),4.78,"Mixed Rice (Pick Your Own Dishes): A popular option in Asian food courts, Mixed Rice allows diners to pick their preferred dishes, such as meats, vegetables, and stews, to accompany their choice of rice, offering a diverse and customizable meal.",
105,Prince George Park,1,8,Chinese,Hainanese Chicken Rice (Steamed or Roasted),0.17,"Hainanese Chicken Rice (Steamed or Roasted): A signature dish from Hainan, China, Hainanese Chicken Rice features tender and flavorful chicken served with fragrant rice cooked in chicken broth. It's typically accompanied by dipping sauces and cucumber slices, creating a comforting and satisfying meal.",
106,Prince George Park,1,8,Chinese,Roasted Chicken Leg,2.97,"Roasted Chicken Leg: A succulent and flavorful dish, Roasted Chicken Leg is seasoned and roasted until the skin becomes crispy and the meat remains juicy, resulting in a delightful balance of textures and tastes.",
107,Prince George Park,1,8,Chinese,Soy Sauce Chicken,1.85,"Soy Sauce Chicken: A classic Chinese dish, Soy Sauce Chicken features tender and succulent chicken poached in a savory soy sauce-based mixture, offering a delicious and slightly sweet flavor.",
108,Prince George Park,1,8,Chinese,Char Siu (Barbecue Pork),2.09,"Char Siu (Barbecue Pork): A popular Cantonese dish, Char Siu consists of succulent pork marinated in a savory and sweet barbecue sauce, then roasted to perfection, creating a tender and caramelized delight.",
109,Prince George Park,1,8,Chinese,Braised Chicken Feet,2.4,"Braised Chicken Feet: A dim sum favorite, Braised Chicken Feet feature tender chicken feet braised in a flavorful sauce, often made with soy sauce, black beans, and spices. The dish is known for its gelatinous texture and rich flavor.",
110,Prince George Park,1,8,Chinese,Chicken Rice Balls,4.83,"Chicken Rice Balls: A unique variation of Hainanese Chicken Rice, this dish features seasoned chicken served with fragrant rice that's molded into small, palm-sized balls. It's a beloved specialty of Malacca, Malaysia, and offers a convenient and delightful way to enjoy this classic dish.",
111,Prince George Park,1,8,Chinese,Chicken Rice Soup,2.43,"Chicken Rice Soup: A comforting and nourishing dish, Chicken Rice Soup combines tender chicken pieces with fragrant rice in a flavorful broth, creating a warm and satisfying meal, perfect for a comforting lunch or dinner.",
112,Prince George Park,1,8,Chinese,Fried Chicken Wings,4.26,"Fried Chicken Wings: Crispy and golden-brown, Fried Chicken Wings are seasoned and deep-fried to perfection, offering a delectable finger-food treat that's loved by many.",
113,Prince George Park,1,8,Chinese,Chicken Satay Skewers,4.27,"Chicken Satay Skewers: A popular Indonesian and Southeast Asian delight, Chicken Satay Skewers feature tender marinated chicken pieces grilled on bamboo sticks, served with a savory peanut sauce that adds a rich and nutty flavor.",
114,Prince George Park,1,8,Chinese,Stir-Fried Chicken with Vegetables,1.55,"Stir-Fried Chicken with Vegetables: A healthy and colorful dish, Stir-Fried Chicken with Vegetables features succulent chicken pieces stir-fried with a variety of colorful vegetables, providing a nutritious and delicious meal.",
115,Prince George Park,1,8,Chinese,Chicken Chop with Mushroom Sauce,2.59,"Chicken Chop with Mushroom Sauce: A mouthwatering dish, Chicken Chop with Mushroom Sauce showcases a juicy and tender chicken chop served with a creamy mushroom sauce, creating a delightful combination of flavors and textures.",
116,Prince George Park,1,8,Chinese,Chicken Curry,3.47,"Chicken Curry: A flavorful and aromatic dish, Chicken Curry features tender chicken cooked in a rich and spicy curry sauce, often made with a blend of spices and coconut milk, offering a taste sensation that's both hearty and satisfying.",
117,Prince George Park,1,8,Chinese,Chicken Congee (Rice Porridge),4.85,"Chicken Congee (Rice Porridge): A comforting and soothing dish, Chicken Congee is a rice porridge cooked with tender chicken pieces and seasoned with ginger, creating a nourishing and easy-to-digest meal, perfect for chilly days or when feeling under the weather.",
118,Prince George Park,1,8,Chinese,Chicken Cutlet,2.34,"Chicken Cutlet: A popular Asian street food, Chicken Cutlet features a large piece of chicken breast or thigh coated in breadcrumbs and deep-fried to achieve a crispy and satisfying outer layer.",
119,Prince George Park,1,8,Chinese,Chicken and Vegetable Stir-Fry,3.09,"Chicken and Vegetable Stir-Fry: A quick and wholesome dish, Chicken and Vegetable Stir-Fry showcases tender chicken pieces stir-fried with an assortment of fresh vegetables, seasoned with a delectable sauce, resulting in a nutritious and flavorful meal.",
120,Prince George Park,1,8,Chinese,Chicken and Corn Soup,2.94,"Chicken and Corn Soup: A comforting and creamy soup, Chicken and Corn Soup combines tender chicken pieces with sweet corn in a flavorful broth, creating a heartwarming and delightful treat.",
121,Prince George Park,1,8,Chinese,Chicken Dumplings,4.21,"Chicken Dumplings: Savory and delectable, Chicken Dumplings feature minced chicken and seasonings wrapped in a thin dough, then steamed or pan-fried to perfection.",
122,Prince George Park,1,8,Chinese,Chicken Spring Rolls,0.95,"Chicken Spring Rolls: A crispy and savory appetizer, Chicken Spring Rolls are made by wrapping seasoned chicken and vegetables in thin spring roll wrappers, then deep-frying them to golden perfection.",
123,Prince George Park,1,8,Chinese,Chicken and Cashew Nut Stir-Fry,3.86,"Chicken and Cashew Nut Stir-Fry: A delightful combination of flavors and textures, this stir-fry features tender chicken pieces cooked with crunchy cashew nuts and vegetables in a savory sauce.",
124,Prince George Park,1,8,Chinese,Grilled Chicken Salad,4.4,"Grilled Chicken Salad: A healthy and refreshing option, Grilled Chicken Salad features grilled chicken slices served on a bed of fresh salad greens, often accompanied by various toppings and dressings for a light and satisfying meal.",
125,Prince George Park,1,9,Drinks,Teh Tarik (Pulled Tea),3.75,"Teh Tarik (Pulled Tea): A popular Malaysian and Singaporean beverage, Teh Tarik is a creamy and frothy tea made from black tea leaves and condensed milk, skillfully ""pulled"" to create its signature silky texture.",
126,Prince George Park,1,9,Drinks,Kopi (Traditional Coffee),4.3,"Kopi (Traditional Coffee): A strong and aromatic Malaysian coffee made from roasted coffee beans, Kopi is often served with condensed milk or evaporated milk, resulting in a sweet and robust cup of coffee.",
127,Prince George Park,1,9,Drinks,Milo Dinosaur (Iced Milo with extra Milo powder),4.95,"Milo Dinosaur (Iced Milo with extra Milo powder): A chocolatey and indulgent drink, Milo Dinosaur is a cold Milo beverage topped with an extra heap of Milo powder, creating an extra-rich and flavorful treat.",
128,Prince George Park,1,9,Drinks,Bandung (Rose Syrup Milk Drink),2.83,"Bandung (Rose Syrup Milk Drink): A sweet and refreshing drink, Bandung features a combination of rose syrup and milk, creating a delightful and rosy-hued beverage loved for its unique taste.",
129,Prince George Park,1,9,Drinks,Grass Jelly Drink,3.1,"Grass Jelly Drink: A cooling and herbal drink, Grass Jelly Drink features cubes of grass jelly submerged in a sweet and slightly herbal syrup, offering a soothing and refreshing beverage.",
130,Prince George Park,1,9,Drinks,Lime Juice,4.07,"Lime Juice: A zesty and refreshing drink, Lime Juice is made from freshly squeezed lime juice mixed with water and sugar, creating a tangy and thirst-quenching beverage.",
131,Prince George Park,1,9,Drinks,Barley Water,2.01,"Barley Water: A classic drink enjoyed in various Asian countries, Barley Water is made from cooked barley grains, often sweetened with sugar or honey, offering a light and soothing drink.",
132,Prince George Park,1,9,Drinks,Chrysanthemum Tea,0.41,"Chrysanthemum Tea: A popular herbal tea in Asia, Chrysanthemum Tea features dried chrysanthemum flowers steeped in hot water, creating a delicate and floral-infused beverage.",
133,Prince George Park,1,9,Drinks,Sugar Cane Juice,2.65,"Sugar Cane Juice: A naturally sweet and refreshing drink, Sugar Cane Juice is made by juicing fresh sugar cane, offering a delightful thirst quencher with a subtle natural sweetness.",
134,Prince George Park,1,9,Drinks,Fresh Coconut Water,4,"Fresh Coconut Water: A hydrating and tropical treat, Fresh Coconut Water is the clear liquid found inside young coconuts, offering a naturally refreshing and electrolyte-rich beverage.",
135,Prince George Park,1,9,Drinks,Soya Bean Milk,2.51,"Soya Bean Milk: A creamy and nutritious drink, Soya Bean Milk is made from soaked and blended soybeans, often served hot or cold with a touch of sweetness.",
136,Prince George Park,1,9,Drinks,Watermelon Juice,3.83,"Watermelon Juice: A refreshing and hydrating drink, Watermelon Juice is made by blending fresh watermelon pieces into a delightful and naturally sweet beverage.",
137,Prince George Park,1,9,Drinks,Lemon Barley,4.6,"Lemon Barley: A tangy and refreshing drink, Lemon Barley combines cooked barley with freshly squeezed lemon juice and sweetener, offering a delightful balance of flavors.",
138,Prince George Park,1,9,Drinks,Iced Lemon Tea,1.68,"Iced Lemon Tea: A popular cold beverage, Iced Lemon Tea features black tea infused with lemon and sweetened to perfection, creating a cooling and flavorful drink.",
139,Prince George Park,1,9,Drinks,Longan Drink,0.69,"Longan Drink: A sweet and fruity drink, Longan Drink features longan fruits steeped in water, often with added sugar, resulting in a luscious and aromatic beverage.",
140,Prince George Park,1,9,Drinks,Lychee Soda,1.62,"Lychee Soda: A bubbly and tropical drink, Lychee Soda combines lychee syrup with soda water, creating a refreshing and effervescent thirst quencher.",
141,Prince George Park,1,9,Drinks,Honey Lemon Drink,1.85,"Honey Lemon Drink: A soothing and naturally sweet drink, Honey Lemon Drink is made from freshly squeezed lemon juice mixed with warm water and a drizzle of honey, providing a comforting and flavorful beverage.",
142,Prince George Park,1,9,Drinks,Herbal Tea (Luo Han Guo or Gui Ling Gao),3.01,"Herbal Tea (Luo Han Guo or Gui Ling Gao): A variety of herbal teas are enjoyed in Asian cultures for their health benefits. Popular choices include Luo Han Guo tea, made from dried monk fruit, and Gui Ling Gao, a cooling and herbal jelly drink.",
143,Prince George Park,1,9,Drinks,"Fresh Fruit Smoothies (e.g., Mango, Strawberry, Banana)",0.87,"Fresh Fruit Smoothies (e.g., Mango, Strawberry, Banana): These delightful smoothies combine fresh fruits, ice, and sometimes yogurt or milk, resulting in a creamy and flavorful treat, perfect for hot days or as a fruity indulgence.",
144,University Town,2,10,Chinese,Mixed Rice (Pick Your Own Dishes),4.08,"Mixed Rice (Pick Your Own Dishes): A delightful and customizable meal, Mixed Rice allows you to choose your favorite dishes from a selection of meats, vegetables, and stews, which are then served alongside fragrant steamed rice, creating a diverse and satisfying meal.",
145,University Town,2,11,Chinese,Beef Noodle Soup,4.34,"Beef Noodle Soup: A hearty and flavorful noodle soup, Beef Noodle Soup features tender beef slices, beef broth, and chewy noodles, often accompanied by vegetables and herbs, creating a comforting and savory dish.",
146,University Town,2,11,Chinese,Dan Dan Noodles,3.62,"Dan Dan Noodles: A signature Sichuan dish, Dan Dan Noodles showcase springy noodles topped with spicy minced pork, chili oil, Sichuan peppercorns, and sometimes peanuts, creating a fiery and mouth-tingling sensation.",
147,University Town,2,11,Chinese,Singapore Noodles,2.46,"Singapore Noodles: Despite its name, Singapore Noodles are not actually from Singapore, but this popular Chinese stir-fried dish features thin rice noodles tossed with curry powder, shrimp, pork, vegetables, and eggs, offering a flavorful and aromatic treat.",
